id,title,description,link,image_link,availability,price,brand,mpn,identifier_exists,condition,google_product_category,product_type
ES-F 60HREX,"Кондиционер ROYAL CLIMA ES-F 60HREX, 55000 BTU, до 161.2 м²","Напольно-потолочная сплит-система ROYAL CLIMA, серия ESPERTO: 55 000 BTU, на площадь до 161,2 м², компрессор On-Off, класс энергоэффективности E/B, диапазон обогрева −7…+24 °C, шум внутреннего блока 48 дБ(А), без Wi-Fi, производство — КНР, артикул ES-F 60HREX. ROYAL CLIMA ES-F 60HREX — напольно-потолочный сплит-система серии ESPERTO, комплект: ES-F 60HREX/ES-E 60HEX. Холодопроизводительность 16.12 кВт, теплопроизводительность 18.17 кВт, класс энергоэффективности E/B, уровень шума 48/50,6/54,5 дБ(А). Цена указана за комплект целиком. Монтаж, пусконаладка и сервис в Алматы и области — ИП «ТехноХолод», +7 (700) 036-93-69.",https://tehnoholod369.kz/tproduct/889832181174-kondicioner-royal-clima-es-f-60hrex-55000-btu-do-161-2-m,https://cdn.jsdelivr.net/gh/tehnoholod369-glitch/tehnoholod-katalog@main/img/royal-clima/es-f-24hrcx.jpg,backorder,887100.00 KZT,ROYAL CLIMA,ES-F 60HREX,no,new,,Кондиционеры > Напольно-потолочные
0200235968735,GMV-180WL/C1-S,"Наружный блок GREE Slim GMV-180WL/C1-S. Наружный блок мини-VRF системы GREE GMV серии Slim: охлаждение 18.0 кВт, обогрев 20.0 кВт. Питание 1/220-240/50 — работает от однофазной сети 220 В, выделять трёхфазный ввод не нужно. Энергетика: потребляемая мощность в режиме охлаждения 4.75 кВт, рабочий ток 30 А, уровень шума 59 дБ(А). Размеры: габариты (В×Ш×Г) 340x1345x900 мм, вес 98 кг. Максимальное количество внутренних блоков, предельная длина трассы и перепад высот — нет данных, уточняются по техническому каталогу GREE GMV. Гарантия производителя: 12 мес.",https://tehnoholod369.kz/tproduct/912876623024-gmv-180wl-c1-s,https://cdn.jsdelivr.net/gh/tehnoholod369-glitch/tehnoholod-katalog@main/img/mini-vrf/gree-gmv-180wl-c1-s_01.jpg,in_stock,1560225.00 KZT,GREE,GMV-180WL/C1-S,no,new,,Мини-VRF
0200229657003,GMV-160WL/C1-S,"Наружный блок GREE Slim GMV-160WL/C1-S. Наружный блок мини-VRF системы GREE GMV серии Slim: охлаждение 16.0 кВт, обогрев 18.5 кВт. Питание 1/220-240/50 — работает от однофазной сети 220 В, выделять трёхфазный ввод не нужно. Энергетика: потребляемая мощность в режиме охлаждения 4.75 кВт, рабочий ток 30 А, уровень шума 58 дБ(А). Размеры: габариты (В×Ш×Г) 340x1345x900 мм, вес 98 кг. Максимальное количество внутренних блоков, предельная длина трассы и перепад высот — нет данных, уточняются по техническому каталогу GREE GMV. Гарантия производителя: 12 мес.",https://tehnoholod369.kz/tproduct/267502530964-gmv-160wl-c1-s,https://cdn.jsdelivr.net/gh/tehnoholod369-glitch/tehnoholod-katalog@main/img/mini-vrf/gree-gmv-160wl-c1-s_01.jpg,in_stock,1471722.00 KZT,GREE,GMV-160WL/C1-S,no,new,,Мини-VRF
0200229657027,GMV-140WL/C1-S,"Наружный блок GREE Slim GMV-140WL/C1-S. Наружный блок мини-VRF системы GREE GMV серии Slim: охлаждение 14.0 кВт, обогрев 16.5 кВт. Питание 1/220-240/50 — работает от однофазной сети 220 В, выделять трёхфазный ввод не нужно. Энергетика: потребляемая мощность в режиме охлаждения 4.75 кВт, рабочий ток 30 А, уровень шума 58 дБ(А). Размеры: габариты (В×Ш×Г) 340x1345x900 мм, вес 97 кг. Максимальное количество внутренних блоков, предельная длина трассы и перепад высот — нет данных, уточняются по техническому каталогу GREE GMV. Гарантия производителя: 12 мес.",https://tehnoholod369.kz/tproduct/470438389114-gmv-140wl-c1-s,https://cdn.jsdelivr.net/gh/tehnoholod369-glitch/tehnoholod-katalog@main/img/mini-vrf/gree-gmv-140wl-c1-s_01.jpg,in_stock,1339000.00 KZT,GREE,GMV-140WL/C1-S,no,new,,Мини-VRF
0200229657089,GMV-120WL/C1-S,"Наружный блок GREE Slim GMV-120WL/C1-S. Наружный блок мини-VRF системы GREE GMV серии Slim: охлаждение 12.1 кВт, обогрев 14.0 кВт. Питание 1/220-240/50 — работает от однофазной сети 220 В, выделять трёхфазный ввод не нужно. Энергетика: потребляемая мощность в режиме охлаждения 3.03 кВт, рабочий ток 28 А, уровень шума 57 дБ(А). Размеры: габариты (В×Ш×Г) 340x1345x900 мм, вес 97 кг. Максимальное количество внутренних блоков, предельная длина трассы и перепад высот — нет данных, уточняются по техническому каталогу GREE GMV. Гарантия производителя: 12 мес.",https://tehnoholod369.kz/tproduct/436097632234-gmv-120wl-c1-s,https://cdn.jsdelivr.net/gh/tehnoholod369-glitch/tehnoholod-katalog@main/img/mini-vrf/gree-gmv-120wl-c1-s_01.jpg,in_stock,1285440.00 KZT,GREE,GMV-120WL/C1-S,no,new,,Мини-VRF
0200229651124,GMV-121WL/C-T,"Наружный блок GREE Slim GMV-121WL/C-T. Наружный блок мини-VRF системы GREE GMV серии Slim: охлаждение 12.1 кВт, обогрев 13.0 кВт. Питание 1/220-240/50 — работает от однофазной сети 220 В, выделять трёхфазный ввод не нужно. Энергетика: потребляемая мощность в режиме охлаждения 2.55 кВт, уровень шума 75 дБ(А). Размеры: габариты (В×Ш×Г) 937x477x1097 мм, вес 80 кг, диаметр труб 10/16 мм. Максимальное количество внутренних блоков, предельная длина трассы и перепад высот — нет данных, уточняются по техническому каталогу GREE GMV. Гарантия производителя: 12 мес.",https://tehnoholod369.kz/tproduct/714210472734-gmv-121wl-c-t,https://cdn.jsdelivr.net/gh/tehnoholod369-glitch/tehnoholod-katalog@main/img/mini-vrf/gree-gmv-121wl-c-t_01.jpg,in_stock,1285440.00 KZT,GREE,GMV-121WL/C-T,no,new,,Мини-VRF
0200235967721,GMV-80WL/C-T,"Наружный блок GREE Slim GMV-80WL/C-T. Наружный блок мини-VRF системы GREE GMV серии Slim: охлаждение 8.0 кВт, обогрев 9.0 кВт. Питание 1/220-240/50 — работает от однофазной сети 220 В, выделять трёхфазный ввод не нужно. Энергетика: потребляемая мощность в режиме охлаждения 2.05 кВт, уровень шума 68 дБ(А). Размеры: габариты (В×Ш×Г) 937x477x1097 мм, вес 80 кг, диаметр труб 10/16 мм. Максимальное количество внутренних блоков, предельная длина трассы и перепад высот — нет данных, уточняются по техническому каталогу GREE GMV. Гарантия производителя: 12 мес.",https://tehnoholod369.kz/tproduct/901457994944-gmv-80wl-c-t,https://cdn.jsdelivr.net/gh/tehnoholod369-glitch/tehnoholod-katalog@main/img/mini-vrf/gree-gmv-80wl-c-t_01.jpg,in_stock,1138150.00 KZT,GREE,GMV-80WL/C-T,no,new,,Мини-VRF
0200229657072,GMV-ND71G/C2B-T,"Настенный GREE GMV-ND71G/C2B-T (внутренний блок). Настенный внутренний блок системы GREE GMV: охлаждение 7.1 кВт, обогрев 7.5 кВт. Рекомендуемая площадь охлаждения до 71 м². Расход воздуха 1200 м³/ч. Прочее: уровень шума 44 дБ(А), питание 1/220/50, габариты (В×Ш×Г) 325x246x1078 мм, вес 16 кг. Устанавливается только в составе VRF-системы GREE GMV, с отдельным наружным блоком бытовой серии не работает. Гарантия производителя: 12 мес.",https://tehnoholod369.kz/tproduct/271478146554-gmv-nd71g-c2b-t,https://cdn.jsdelivr.net/gh/tehnoholod369-glitch/tehnoholod-katalog@main/img/mini-vrf/gree-gmv-nd71g-c2b-t_01.jpg,in_stock,214240.00 KZT,GREE,GMV-ND71G/C2B-T,no,new,,Мини-VRF
0200229659212,GMV-ND63G/C2B-T,"Настенный GREE GMV-ND63G/C2B-T (внутренний блок). Настенный внутренний блок системы GREE GMV: охлаждение 6.3 кВт, обогрев 7.0 кВт. Расход воздуха 750/600/500 м³/ч. Прочее: уровень шума 44/41/38 дБ(А), питание 1/220/50, габариты (В×Ш×Г) 1008x221x319 мм, вес 15 кг. Устанавливается только в составе VRF-системы GREE GMV, с отдельным наружным блоком бытовой серии не работает. Гарантия производителя: 12 мес.",https://tehnoholod369.kz/tproduct/452794933224-gmv-nd63g-c2b-t,https://cdn.jsdelivr.net/gh/tehnoholod369-glitch/tehnoholod-katalog@main/img/mini-vrf/gree-gmv-nd63g-c2b-t_01.jpg,in_stock,200850.00 KZT,GREE,GMV-ND63G/C2B-T,no,new,,Мини-VRF
0200229659328,GMV-ND56G/C2B-T,"Настенный GREE GMV-ND56G/C2B-T (внутренний блок). Настенный внутренний блок системы GREE GMV: охлаждение 5.6 кВт, обогрев 6.3 кВт. Расход воздуха 750/600/500 м³/ч. Прочее: уровень шума 44/41/38 дБ(А), питание 1/220/50, габариты (В×Ш×Г) 1008x221x319 мм, вес 15 кг. Устанавливается только в составе VRF-системы GREE GMV, с отдельным наружным блоком бытовой серии не работает. Гарантия производителя: 12 мес.",https://tehnoholod369.kz/tproduct/835732555584-gmv-nd56g-c2b-t,https://cdn.jsdelivr.net/gh/tehnoholod369-glitch/tehnoholod-katalog@main/img/mini-vrf/gree-gmv-nd56g-c2b-t_01.jpg,in_stock,195494.00 KZT,GREE,GMV-ND56G/C2B-T,no,new,,Мини-VRF
